SID,SEASON,NAME,ISO_TIME,NATURE,LAT,LON,WIND_KTS,PRES_MB,CATEGORY,DIST2LAND,LANDFALL,STORM_SPEED,STORM_DIR
1995284N17074,1995,UNNAMED,1995-10-16 06:00:00,NR,19.2,65.2,35.0,1000.0,,517,510,4,320
1995284N17074,1995,UNNAMED,1995-10-16 09:00:00,NR,19.4,65.0,33.0,1001.0,,518,511,6,315
1995284N17074,1995,UNNAMED,1995-10-16 12:00:00,NR,19.7,64.8,30.0,1002.0,,515,515,5,310
1995284N17074,1995,UNNAMED,1995-10-16 15:00:00,NR,19.7,64.6,30.0,1002.0,,532,526,3,295
1995284N17074,1995,UNNAMED,1995-10-16 18:00:00,NR,19.8,64.5,30.0,1002.0,,535,535,2,270
1995284N17074,1995,UNNAMED,1995-10-16 21:00:00,NR,19.7,64.4,30.0,1002.0,,550,535,3,260
1995284N17074,1995,UNNAMED,1995-10-17 00:00:00,NR,19.7,64.2,30.0,1002.0,,535,500,6,260
1995284N17074,1995,UNNAMED,1995-10-17 03:00:00,NR,19.6,63.7,25.0,1004.0,,497,453,9,260
1995284N17074,1995,UNNAMED,1995-10-17 06:00:00,NR,19.6,63.2,25.0,1004.0,,453,418,10,260
1995284N17074,1995,UNNAMED,1995-10-17 09:00:00,NR,19.4,62.7,25.0,1004.0,,418,381,11,250
1995284N17074,1995,UNNAMED,1995-10-17 12:00:00,NR,19.2,62.1,25.0,1004.0,,381,343,15,245
1995292N08150,1995,YVETTE,1995-10-22 18:00:00,TS,10.8,129.8,,1006.0,,433,371,10,300
1995292N08150,1995,YVETTE,1995-10-23 00:00:00,TS,11.5,128.3,,1006.0,,278,216,19,300
1995292N08150,1995,YVETTE,1995-10-23 06:00:00,TS,12.6,126.5,,1004.0,,117,55,21,295
1995292N08150,1995,YVETTE,1995-10-23 12:00:00,TS,13.1,124.4,,1004.0,,34,0,18,275
1995292N08150,1995,YVETTE,1995-10-23 18:00:00,TS,13.1,122.8,,1004.0,,15,11,17,265
1995292N08150,1995,YVETTE,1995-10-24 00:00:00,TS,13.0,121.0,,1006.0,,0,0,16,270
1995292N08150,1995,YVETTE,1995-10-24 06:00:00,TS,13.0,119.6,,1002.0,,88,88,11,270
1995292N08150,1995,YVETTE,1995-10-24 12:00:00,TS,13.1,118.5,,1002.0,,197,197,13,280
1995292N08150,1995,YVETTE,1995-10-24 18:00:00,TS,13.4,116.9,,1002.0,,366,366,17,280
1995292N08150,1995,YVETTE,1995-10-25 00:00:00,TS,13.5,115.1,35.0,998.0,,533,514,18,275
1995292N08150,1995,YVETTE,1995-10-25 06:00:00,TS,13.7,113.4,35.0,996.0,,431,357,15,270
1995292N08150,1995,YVETTE,1995-10-25 12:00:00,TS,13.6,112.1,35.0,994.0,,292,230,12,270
1995292N08150,1995,YVETTE,1995-10-25 18:00:00,TS,13.6,110.8,40.0,992.0,,161,108,12,265
1995292N08150,1995,YVETTE,1995-10-26 00:00:00,TS,13.4,109.7,50.0,985.0,,43,0,11,265
1995292N08150,1995,YVETTE,1995-10-26 06:00:00,TS,13.4,108.4,40.0,992.0,,0,0,13,270
1995292N08150,1995,YVETTE,1995-10-26 12:00:00,TS,13.4,107.1,,1002.0,,0,0,13,270
1995292N08150,1995,YVETTE,1995-10-26 18:00:00,TS,13.4,105.7,,1004.0,,0,0,16,270
1995292N08150,1995,YVETTE,1995-10-27 00:00:00,TS,13.4,103.7,,1004.0,,0,0,23,275
1995310N09096,1995,UNNAMED,1995-11-07 03:00:00,NR,11.5,91.0,25.0,1000.0,,605,594,10,305
1995310N09096,1995,UNNAMED,1995-11-07 06:00:00,NR,11.8,90.6,25.0,1000.0,,607,599,12,305
1995310N09096,1995,UNNAMED,1995-11-07 09:00:00,NR,12.2,90.0,28.0,998.0,,621,621,14,300
1995310N09096,1995,UNNAMED,1995-11-07 12:00:00,NR,12.6,89.4,30.0,996.0,,642,642,13,300
1995310N09096,1995,UNNAMED,1995-11-07 15:00:00,NR,12.8,88.9,30.0,996.0,,674,674,10,295
1995310N09096,1995,UNNAMED,1995-11-07 18:00:00,NR,13.0,88.5,30.0,996.0,,699,699,8,295
1995310N09096,1995,UNNAMED,1995-11-07 21:00:00,NR,13.1,88.1,33.0,996.0,,722,670,8,300
1995310N09096,1995,UNNAMED,1995-11-08 00:00:00,NR,13.4,87.7,35.0,996.0,,670,588,13,305
1995310N09096,1995,UNNAMED,1995-11-08 03:00:00,NR,13.9,87.0,45.0,996.0,,580,496,17,305
1995310N09096,1995,UNNAMED,1995-11-08 06:00:00,NR,14.4,86.3,45.0,996.0,,487,403,16,310
1995310N09096,1995,UNNAMED,1995-11-08 09:00:00,NR,14.9,85.7,50.0,993.0,,403,324,15,325
1995310N09096,1995,UNNAMED,1995-11-08 12:00:00,NR,15.6,85.3,55.0,990.0,,316,254,14,330
1995310N09096,1995,UNNAMED,1995-11-08 15:00:00,NR,16.2,85.0,60.0,987.0,,246,184,13,335
1995310N09096,1995,UNNAMED,1995-11-08 18:00:00,NR,16.8,84.7,65.0,984.0,,177,128,12,335
1995310N09096,1995,UNNAMED,1995-11-08 21:00:00,NR,17.2,84.5,65.0,984.0,,128,59,11,340
1995310N09096,1995,UNNAMED,1995-11-09 00:00:00,NR,17.8,84.3,65.0,984.0,,59,0,15,350
1995310N09096,1995,UNNAMED,1995-11-09 03:00:00,NR,18.7,84.2,77.0,978.0,,0,0,16,355
1995323N05097,1995,UNNAMED,1995-11-21 12:00:00,NR,6.8,90.4,25.0,1002.0,,547,547,5,270
1995323N05097,1995,UNNAMED,1995-11-21 15:00:00,NR,6.9,90.1,25.0,1002.0,,582,582,6,290
1995323N05097,1995,UNNAMED,1995-11-21 18:00:00,NR,7.0,89.8,25.0,1002.0,,617,617,6,300
1995323N05097,1995,UNNAMED,1995-11-21 21:00:00,NR,7.2,89.5,25.0,1002.0,,655,655,7,300
1995323N05097,1995,UNNAMED,1995-11-22 00:00:00,NR,7.4,89.3,25.0,1002.0,,682,682,5,295
1995323N05097,1995,UNNAMED,1995-11-22 03:00:00,NR,7.4,89.1,30.0,1000.0,,704,704,9,295
1995323N05097,1995,UNNAMED,1995-11-22 06:00:00,NR,7.8,88.5,30.0,1000.0,,733,702,11,305
1995323N05097,1995,UNNAMED,1995-11-22 09:00:00,NR,8.0,88.2,33.0,999.0,,704,695,7,325
1995323N05097,1995,UNNAMED,1995-11-22 12:00:00,NR,8.4,88.1,35.0,998.0,,700,661,9,325
1995323N05097,1995,UNNAMED,1995-11-22 15:00:00,NR,8.8,87.7,40.0,996.0,,663,628,12,315
1995323N05097,1995,UNNAMED,1995-11-22 18:00:00,NR,9.2,87.3,45.0,994.0,,631,589,11,310
1995323N05097,1995,UNNAMED,1995-11-22 21:00:00,NR,9.5,86.8,45.0,994.0,,589,558,10,300
1995323N05097,1995,UNNAMED,1995-11-23 00:00:00,NR,9.7,86.4,45.0,994.0,,558,523,9,290
1995323N05097,1995,UNNAMED,1995-11-23 03:00:00,NR,9.8,86.0,55.0,990.0,,523,503,9,300
1995323N05097,1995,UNNAMED,1995-11-23 06:00:00,NR,10.2,85.6,55.0,990.0,,503,483,10,315
1995323N05097,1995,UNNAMED,1995-11-23 09:00:00,NR,10.5,85.2,55.0,989.0,,478,475,9,320
1995323N05097,1995,UNNAMED,1995-11-23 12:00:00,NR,10.9,85.0,55.0,988.0,,484,484,9,340
1995323N05097,1995,UNNAMED,1995-11-23 15:00:00,NR,11.4,84.9,60.0,986.0,,505,505,12,355
1995323N05097,1995,UNNAMED,1995-11-23 18:00:00,NR,12.0,85.0,65.0,984.0,,523,513,13,0
1995323N05097,1995,UNNAMED,1995-11-23 21:00:00,NR,12.7,85.0,71.0,980.0,,513,452,15,5
1995323N05097,1995,UNNAMED,1995-11-24 00:00:00,NR,13.6,85.1,77.0,976.0,,450,396,17,5
1995323N05097,1995,UNNAMED,1995-11-24 03:00:00,NR,14.4,85.2,90.0,964.0,,396,367,15,10
1995323N05097,1995,UNNAMED,1995-11-24 06:00:00,NR,15.1,85.4,90.0,960.0,,365,337,15,20
1995323N05097,1995,UNNAMED,1995-11-24 09:00:00,NR,15.8,85.7,96.0,958.0,,327,308,18,35
1995323N05097,1995,UNNAMED,1995-11-24 12:00:00,NR,16.6,86.4,102.0,956.0,,307,307,22,45
1995323N05097,1995,UNNAMED,1995-11-24 15:00:00,NR,17.3,87.3,96.0,959.0,,316,286,23,50
1995323N05097,1995,UNNAMED,1995-11-24 18:00:00,NR,18.1,88.2,90.0,962.0,,284,267,18,45
1995323N05097,1995,UNNAMED,1995-11-24 21:00:00,NR,18.6,88.6,84.0,966.0,,275,266,15,35
1995323N05097,1995,UNNAMED,1995-11-25 00:00:00,NR,19.3,89.2,77.0,970.0,,257,190,23,50
1995323N05097,1995,UNNAMED,1995-11-25 03:00:00,NR,20.1,90.4,77.0,972.0,,191,70,28,55
1995323N05097,1995,UNNAMED,1995-11-25 06:00:00,NR,20.9,91.5,65.0,978.0,,70,0,26,55
1996122N08092,1996,UNNAMED,1996-05-07 03:00:00,TS,18.6,89.1,15.0,1004.0,Depression,315,302,6,25
1996122N08092,1996,UNNAMED,1996-05-07 06:00:00,TS,18.9,89.2,25.0,1002.0,Depression,302,269,7,25
1996122N08092,1996,UNNAMED,1996-05-07 09:00:00,TS,19.3,89.4,25.0,1002.0,Depression,259,218,10,30
1996122N08092,1996,UNNAMED,1996-05-07 12:00:00,TS,19.8,89.7,25.0,1002.0,Depression,210,190,11,40
1996122N08092,1996,UNNAMED,1996-05-07 15:00:00,TS,20.1,90.1,28.0,1001.0,Depression,190,161,12,55
1996122N08092,1996,UNNAMED,1996-05-07 18:00:00,TS,20.4,90.7,30.0,1000.0,Deep Depression,164,80,15,60
1996122N08092,1996,UNNAMED,1996-05-07 21:00:00,TS,20.9,91.5,30.0,1000.0,Deep Depression,70,0,16,55
1996122N08092,1996,UNNAMED,1996-05-08 00:00:00,TS,21.3,92.2,30.0,1000.0,Deep Depression,0,0,15,55
1996163N08088,1996,UNNAMED,1996-06-12 12:00:00,TS,10.9,85.6,25.0,998.0,Depression,539,520,9,310
1996163N08088,1996,UNNAMED,1996-06-12 15:00:00,TS,11.2,85.2,25.0,998.0,Depression,520,502,10,305
1996163N08088,1996,UNNAMED,1996-06-12 18:00:00,TS,11.5,84.8,25.0,998.0,Depression,502,463,10,305
1996163N08088,1996,UNNAMED,1996-06-12 21:00:00,TS,11.8,84.4,25.0,998.0,Depression,463,404,11,305
1996163N08088,1996,UNNAMED,1996-06-13 00:00:00,TS,12.1,83.9,25.0,998.0,Depression,404,325,14,300
